Epoch,Train_Loss,Val_Loss
710,1166.9707026827164,1021.8262390136719
711,1164.6742544865263,1006.0082204182943
712,1166.3490958835769,1005.009531656901
713,1165.3823220073314,1027.6428649902343
714,1159.2665069137795,1012.7898335774739
715,1146.4690158125284,994.5717030843099
716,1157.255075648211,1007.1908223470052
717,1162.6910789600317,1022.2713053385417
718,1173.2623901367188,1012.6552978515625
719,1175.063259843467,1000.2712666829427
720,1160.0782382246377,1006.3973724365235
721,1164.1538979350657,1024.2897145589193
722,1149.249902697577,1004.8619750976562
723,1155.5188067892323,1012.3402954101563
724,1151.2481003913326,1007.2729034423828
725,1170.4927297398665,1028.6376932779947
726,1161.807810023211,1002.4246877034506
727,1159.069117449332,1009.6838002522786
728,1168.5448139577672,1014.7910115559896
729,1160.4085118390512,997.3473907470703
730,1160.4645341513813,1005.8947540283203
731,1163.5907243369281,1005.8070821126302
732,1163.4429493779721,1012.4019378662109
733,1162.81371539572,1010.5571614583333
734,1159.3039997487829,1017.1563008626302
735,1157.8731048141701,1004.0308369954427
736,1161.4577079441237,1024.741365559896
737,1163.3890995633774,1018.4338582356771
738,1147.3861053024514,1013.9140940348308
739,1171.3837868510814,1023.1876739501953
740,1169.7353586390398,1035.8028381347656
741,1158.6139247728431,1031.4262044270833
742,1163.3763604647872,1004.3239980061849
743,1158.7954539423404,1007.1655548095703
744,1154.8645877561707,1001.7284749348959
745,1151.3844440847204,1007.8638346354167
746,1156.5020464468694,1006.00556640625
747,1156.3890221637228,1017.9229807535808
748,1157.769971764606,1011.7088785807292
749,1161.5416812620301,1005.8344573974609
750,1161.9044981141021,1009.7692118326823
751,1166.0958163496377,1006.1406860351562
752,1151.795797596807,1021.4940348307292
753,1154.2709284243376,1010.393891398112
754,1158.5463557588882,1021.7689361572266
755,1165.2607298035553,995.7047709147135
756,1150.125121185745,1013.1260345458984
757,1153.2514710357223,1000.7467976888021
758,1168.591841103374,1004.9847829182943
759,1163.1432017450747,1018.2217417399089
760,1163.4702665909476,1008.9482838948568
761,1157.0403261046479,1029.3790374755858
762,1160.5814071876416,1007.9394917805989
763,1163.5272933296535,1013.7498168945312
764,1167.2843548318615,1008.2220774332683
765,1162.6091286479564,1004.6824717203776
766,1154.1852390455163,995.1731048583985
767,1164.6679643271625,1007.4964762369792
768,1172.9471263056216,1008.0868743896484
769,1155.7545962126358,1001.0966237386068
770,1159.5929742343185,1012.351143391927
771,1153.3634037625961,1018.1042592366537
772,1159.4259935461957,1005.8934448242187
773,1158.6305833899457,1006.4888885498046
774,1163.5674385402513,1008.0328969319661
775,1151.0935474340467,1007.6226786295573
776,1157.369775744452,1003.7922973632812
777,1154.6809431435406,1021.733632405599
778,1160.3510976597884,1002.9289723714193
779,1158.7479615142379,1017.3014404296875
780,1163.3353850876076,1053.9140736897787
781,1143.5538290272589,1008.0930155436198
782,1161.5765487007473,1008.7392415364583
783,1156.4793639252152,1009.7990671793619
784,1155.8101824331975,999.2010335286458
785,1162.2909736080446,1031.1492991129558
786,1150.3597425377886,1004.962841796875
787,1156.3008869558141,1012.6429606119792
788,1160.9764479485111,1005.0778177897135
789,1150.9909031080163,1009.2679270426432
790,1157.757423290308,1008.5642293294271
791,1165.8636337501416,1011.1785481770834
792,1169.9483368362205,1010.0606719970704
793,1166.4184402244678,1017.6393656412761
794,1156.258469733639,1008.5323638916016
795,1159.9314676920574,1004.5681874593099
796,1159.3352846891983,1002.4587270100911
797,1146.9395782912986,1010.4141418457032
798,1165.1105532438858,1012.8965606689453
799,1167.7293365036232,1013.7808695475261
800,1160.3035990397136,1003.1991149902344
801,1161.8813100621321,1030.7641581217447
802,1163.0118921252265,1003.2942504882812
803,1151.8345474022021,997.5815012613932
804,1167.7560243468354,1016.6063364664714
805,1161.5185971467392,1007.4362965901693
806,1161.5049907297328,1002.8428639729817
807,1159.2131918202276,1018.7359415690104
808,1160.3040501691294,1011.2139556884765
809,1145.5801758697066,998.9104614257812
810,1166.4662223484206,1006.5703389485677
811,1160.0968849071558,1007.454638671875
812,1156.7565077629642,1011.9858306884765
813,1149.2387836843297,1002.5812316894531
814,1167.5424278369849,1009.1552388509115
815,1156.4421970533288,1003.8410959879558
816,1169.2946259871774,1005.9191701253255
817,1161.026802394701,1046.2726257324218
818,1171.6527718806612,1021.4829528808593
819,1158.8533754210541,1025.4586496988932
820,1165.7064814913101,1000.422885131836
821,1166.885797030684,1009.156815592448
822,1162.3404235839844,998.6940745035807
823,1153.6164360599241,1017.2418324788412
824,1159.0581744650135,1000.3624776204427
825,1152.490384751472,1007.6812479654948
826,1155.9348790265512,1014.6654307047526
827,1158.6983421436255,1013.1616475423177
828,1164.9106759333956,1011.8769480387369
829,1152.937698143116,1039.242852783203
830,1156.7800116055253,1021.0194417317708
831,1153.7357487332993,1002.1446634928385
832,1157.0047731261322,1007.581635538737
833,1141.9811631354733,1005.1290883382161
834,1156.5684217370074,1004.9504740397135
835,1164.3392174762228,1019.7846598307292
836,1157.0275763912477,1022.1147145589192
837,1164.9133822676065,1034.20983988444
838,1170.4203999837239,1014.3980743408204
839,1158.9937244359999,1017.4939229329427
840,1166.4507990298064,1004.799239095052
841,1155.9309188179348,1008.9346700032552
842,1162.8883666992188,1021.8051391601563
843,1159.0853085725205,1011.499344889323
844,1159.1765366706295,1018.9884419759114
845,1160.3698871999547,1007.2692240397135
846,1168.0487976074219,1013.1739878336589
847,1164.6804893604224,1026.1325937906902
848,1158.6592650482621,1018.6611501057943
849,1153.3097481105638,1037.3989573160807
850,1151.8169489321501,1016.7514638264973
851,1165.732662477355,1027.2831319173176
852,1153.1941063922384,1023.3168711344401
853,1154.0172707378001,1001.669155883789
854,1159.24853515625,1040.5698689778646
855,1153.9006352079086,1023.6873463948567
856,1154.4089395274286,1011.3184305826823
857,1173.3465691165648,1003.6748911539713
858,1157.6250880144644,1003.2299631754557
859,1153.1867888077445,1018.7582346598307
860,1156.9513832866282,1006.0525797526042
861,1156.5976372317991,1006.1745585123698
862,1160.6952103324559,1015.5245768229166
863,1156.6858454165251,1070.429561360677
864,1166.4116874363112,1021.137538655599
865,1158.4074561077616,1029.5973236083985
866,1158.9483554121377,1003.5783508300781
867,1159.8879266268966,1005.349897257487
868,1157.0164759539175,1008.993374633789
869,1152.3627593551857,1033.0396280924479
870,1155.9473784073539,1007.3481058756511
871,1164.8894162385361,1003.0279530843098
872,1154.4390254366226,1021.8610005696614
873,1157.7717913199162,1012.2808705647786
874,1167.0398807249207,1013.909423828125
875,1158.98620870839,1011.4405721028646
876,1159.013134057971,1023.1018513997395
877,1154.831343056499,1018.6896464029948
878,1165.3440989618716,1004.4790079752604
879,1162.1658869204314,1000.346748860677
880,1150.4020306131115,1005.6393463134766
881,1163.711860988451,1007.5581553141276
882,1145.7875313136888,1076.496389770508
883,1155.0912599425385,1010.315581258138
884,1149.8409065578294,1005.149013264974
885,1151.273463152457,1030.1364145914713
886,1164.7362945114357,1179.3677724202473
887,1158.6363233483355,1024.6862915039062
888,1156.3054296521173,1022.8264587402343
889,1156.9210908309274,1006.6105600992838
890,1151.5076506241508,1008.1584320068359
891,1144.3252625396285,1008.0353556315105
892,1151.5805230624435,996.4940368652344
893,1152.2585418258889,1004.0125712076823
894,1160.1306488479393,1006.7305928548177
895,1158.5551510133605,1001.9636901855469
896,1157.2771115510361,1019.6552459716797
897,1168.2918480030005,1017.7494364420573
898,1149.386232237885,1019.1289479573568
899,1160.0726596998131,1006.9659881591797
900,1161.1942691526551,1005.8002105712891
901,1161.6449492081351,1000.388373819987
902,1150.927515886832,1001.4120717366536
903,1154.8489751401155,1013.7432851155598
904,1166.1829542077105,1019.2324879964193
905,1148.0441792805989,1005.6222585042318
906,1151.5615840303726,1007.327788289388
907,1160.9395805027175,1008.4230448404948
908,1163.5091773876245,997.8019897460938
909,1152.1395312323086,1022.6892598470052
910,1156.9683722896852,1012.0906941731771
911,1152.4061257182689,1012.6958312988281
912,1156.3492329915364,1013.0913309733073
913,1155.6067889669666,1009.7800333658854
914,1160.2055124476335,1005.8159037272136
915,1161.1415409696274,999.3560689290365
916,1151.5145440585372,1003.5004709879557
917,1159.3833476633265,1012.0463368733724
918,1155.1461522199106,1005.0914713541666
919,1153.0389921768851,1010.3058339436849
920,1163.7493936289911,1009.3312601725261
921,1164.4415466750877,1008.0979715983073
922,1159.9725262185802,1004.9471913655599
923,1160.7187645953634,1006.3995259602865
924,1163.6668652520664,1001.9199635823568
925,1152.9117847387342,1012.1246846516927
926,1167.4679295636606,1003.3442291259765
927,1154.1710740241451,1002.491352335612
928,1160.1142326023269,995.2850891113281
929,1152.1669638813405,1009.2005289713542
930,1174.3218361674876,1003.9492614746093
931,1156.8723025114639,1012.5604888916016
932,1150.6279429560122,1001.8677174886068
933,1164.8889080545177,1016.1742869059245
934,1153.669698079427,1001.3827606201172
935,1162.1142056230185,1006.9889119466146
936,1162.874955771626,1002.9730967203776
937,1165.9909075308537,1008.4697835286458
938,1151.0975531978884,1019.3856597900391
939,1166.3635001804519,1005.5344217936198
940,1160.5211106452389,1008.7358001708984
941,1156.5803784356601,996.7173380533854
942,1158.9421068274457,1017.649028523763
943,1155.2662521583447,1010.8186096191406
944,1160.2646541871886,1007.362250773112
945,1152.3830084316971,1017.344472249349
946,1162.1898573723392,996.3581502278646
947,1161.6314170947974,1011.0682596842448
948,1153.6284024888191,1007.8792256673177
949,1160.0500970370529,1009.1242360432942
950,1163.1780974899514,1010.5165445963542
951,1147.1494565217392,1021.3576649983723
952,1149.8544453054235,1003.1638163248698
953,1162.4465066661005,1002.1418863932291
954,1149.8965511598449,1002.4760630289713
955,1162.724409462749,997.1354736328125
956,1150.0662974481997,1002.1280253092448
957,1160.5196316484091,995.6600423177083
958,1163.1247819541156,1012.5773366292318
959,1151.6737414373868,1002.1264353434245
960,1157.6383494501529,1002.3566090901693
961,1157.6623787257981,1011.0111480712891
962,1155.7398128785949,998.1893524169922
963,1157.0406856813293,1005.0172322591146
964,1154.2823300568955,1015.7799591064453
965,1153.9138493192368,1018.7100555419922
966,1160.7131166319916,1005.3688771565755
967,1153.7209653992584,1008.954990641276
968,1162.1000919065614,1009.5253601074219
969,1148.991455078125,998.8190612792969
970,1149.4817827749944,1001.9929066975911
971,1156.28125,1016.559282430013
972,1155.6386028787365,998.1068389892578
973,1157.7777356133945,1007.9304768880208
974,1152.7311746348505,1002.9509195963542
975,1154.9601241402004,1010.7958485921224
976,1153.0672094372735,1008.4779459635416
977,1155.172434931216,1015.25283203125
978,1157.0994996886322,1007.9185811360677
979,1169.61999423262,1007.4507670084636
980,1155.687817559726,1002.9638743082683
981,1152.6390239328578,1013.3088033040365
982,1155.4685403575068,1008.260785929362
983,1148.8864312655685,1001.1684488932292
984,1152.4237723972487,1000.1603240966797
985,1145.7105757119,999.2136555989583
986,1155.4199161253114,1006.1082590738932
987,1155.768475960994,1002.7288045247395
988,1145.9213309909987,1025.5466298421225
989,1160.8852800009906,1006.3949808756511
990,1155.0181681315105,1000.841737874349
991,1149.7422383626301,1005.685459391276
992,1157.5951392132304,994.3645192464193
993,1150.718403249547,1005.2391042073567
994,1175.8695594677026,1020.0614278157552
995,1145.0608971637228,1000.1200164794922
996,1148.056714044101,1017.2887776692709
997,1163.0407670615375,1004.4984558105468
998,1166.9265826681385,1017.5668558756511
999,1143.7751831939254,997.7918782552083
1000,1157.5157382246377,1009.9471130371094
